molecule_chembl_id	CHEMBL_PHASE	PREF_NAME	IN_TRIALS	PRECLINICAL	ELLINGER_ACTIVE	TOURET_ACTIVE	WESTON_ACTIVE	JEON_ACTIVE	RIVA_ACTIVE	SI_ACTIVE	GORDON_ACTIVE
CHEMBL2108545	0	ORGOTEIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108589	3	CLAZAKIZUMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108681	4	TILDRAKIZUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108723	3	PEGINTERFERON LAMBDA-1A	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108730	4	SARILUMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108738	4	NIVOLUMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108887	0	AFELIMOMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108922	3	CHONDROITIN SULFATE SODIUM	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2108981	0	ANTILYMPHOCYTE IMMUNOGLOBULIN (HORSE)	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2109343	2	LERONLIMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2109617	2	HUMAX-IL8	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2110563	4	CYANOCOBALAMIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2110627	0	TEMOCAPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2110703	0	TILETAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2110783	0	HOPANTENIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2110922	0	AMEZINIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2111076	0	HEPTAMINOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2111176	0	VALETHAMATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL211501	0	ANTIMYCIN A	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL212579	0	BENZAMIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL21333	3	PRANLUKAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2170062	0	E-52862	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL2171124	0	GSK2606414	0	1	1	-1	-1	-1	-1	-1	-1
CHEMBL21731	4	MAPROTILINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL218490	4	DORZOLAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL219376	0	OXYCINCHOPHEN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL219916	4	DOMPERIDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL22	4	TRIMETHOPRIM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL220491	4	BRINZOLAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL220492	4	TOPIRAMATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2207198	0	ZINC95559591	0	1	-1	-1	-1	-1	-1	-1	-1
CHEMBL22077	0	HYCANTHONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL22150	1	CHLORCYCLIZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL221572	0	RIBOSTAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL221692	1	ADOPRAZINE	0	0	0.5	-1	-1	-1	-1	-1	-1
CHEMBL221722	3	FAVIPIRAVIR	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL221886	3	SISOMICIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2218885	4	VERTEPORFIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2218919	3	VOCLOSPORIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL221959	4	TOFACITINIB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2220442	4	FLUVASTATIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2221249	4	COLISTIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL222301	0	RS-PPCC	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL22242	4	REMOXIPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL222645	4	FLOXACILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL222813	4	ZANAMIVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL223228	4	EFAVIRENZ	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL223448	0	BROXYQUINOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL223520	1	KANAMYCIN A	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL224325	4	CHLORQUINALDOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL224436	3	JOSAMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL225071	4	RALTITREXED	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL225072	4	PEMETREXED	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL228792	0	KINETIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL228862	0	6-BENZYLAMINOPURINE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL229128	4	MEPHENESIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL23	4	DILTIAZEM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2308885	4	CLOBETASONE BUTYRATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL231779	4	APIXABAN	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL231884	4	DIOSMIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL232201	4	BENZIODARONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2354773	4	AUROTHIOGLUCOSE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2355051	4	CLOMIPHENE	0	0	-1	0	-1	0.3	-1	0	-1
CHEMBL23588	4	FLUFENAMIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2364626	2	RALIMETINIB	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL2364648	4	GUSELKUMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2368925	4	DOLASETRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL237500	4	LINAGLIPTIN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL238188	0	OSAJIN	0	1	-1	-1	-1	0.3	-1	-1	-1
CHEMBL2393130	3	APABETALONE	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL24	4	ATENOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2402018	0	IHVR-19029	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL2403108	4	CERITINIB	0	0	-1	-1	-1	0.3	-1	-1	-1
CHEMBL240597	4	CHENODIOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL24072	4	PRENYLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL241694	3	ETHISTERONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL2431072	0	CEFCAPENE PIVOXIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL243712	4	AMISULPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL24441	4	BETAHISTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL244888	4	NIFUROXAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL245019	3	MIZORIBINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL245807	0	OXYPHENISATINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL24778	4	SILODOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL24828	4	VANDETANIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL248702	4	DEXFENFLURAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL24938	0	LORGLUMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL249837	4	METHACYCLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL25	4	ASPIRIN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL251634	4	FLUOCORTOLONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL25236	0	BP-897	0	0	0.2	-1	-1	-1	-1	-1	-1
CHEMBL252518	4	ARTENIMOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL252556	4	IDEBENONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL253363	0	PREGNENOLONE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL253371	4	ALVERINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL253376	4	BROMHEXINE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL253592	0	CAMYLOFIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL253978	1	TELENZEPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL254219	4	DIGITOXIN	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL254832	0	FENDILINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL254857	4	FIPEXIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL255044	2	FLUPIRTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL256105	0	MONENSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL258734	3	DANOPREVIR	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL259209	4	MILNACIPRAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL259972	0	MOFEZOLAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL26	4	SULPIRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL260374	0	THIOPERAMIDE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL260829	2	NEFIRACETAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL261772	4	MECLOCYCLINE SULFOSALICYLATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL262777	4	VANCOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL264241	4	ANIDULAFUNGIN	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL264374	4	BEZAFIBRATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL266195	0	ALPRENOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL267345	4	AMPHOTERICIN B	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL267648	4	PEFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL267930	0	SPIPERONE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL267936	4	MECAMYLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL268501	0	PROQUAZONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL268697	0	HEMICHOLINIUM-3	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL268869	4	SULFAMETHOXYPYRIDAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL269644	0	ACETANILIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL269732	4	TACROLIMUS	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL27	4	PROPRANOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL27193	4	DILEVALOL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL272195	0	EPIANDROSTERONE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL27289	0	CROCONAZOLE	0	0	0.2	-1	-1	-1	-1	-1	-1
CHEMBL273019	0	BERGENIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL273264	3	NAFAMOSTAT	1	0	1	0	-1	-1	-1	-1	0
CHEMBL273348	0	TOSUFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL273453	1	ALDOSTERONE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL273575	4	NOMIFENSINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL274047	0	TANDOSPIRONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL274239	0	TIARAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL276568	0	CEFPROZIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL276832	4	HYDRALAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL277474	4	ANTIPYRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL277522	4	FENBUFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL277535	4	BIFONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL277775	0	TETRAMISOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL278020	4	NEOSTIGMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL27810	4	CELIPROLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL278172	4	BENZOCAINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL278255	0	CLINAFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL278819	4	MINAPRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL279229	3	URAPIDIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL28079	0	ZAPRINAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL281594	3	VANOXERINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL282121	4	MEBEVERINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL28218	4	BROMPERIDOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL283078	0	THIOGUANOSINE	0	1	0.3	0	-1	-1	-1	-1	-1
CHEMBL284348	4	DALFAMPRIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL284733	0	DICLAZURIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL284906	4	NICORANDIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL285802	4	ZOTEPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL286020	0	SULMAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL287275	0	FOSFOSAL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL288441	4	BOSUTINIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL288470	4	AMINOPYRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL289469	4	GRANISETRON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL29	4	BENZYLPENICILLIN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL290106	4	BITHIONOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL290194	3	ALIZAPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL290299	0	RONIDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL290814	0	BAFILOMYCIN A1	0	1	-1	-1	-1	-1	-1	-1	1
CHEMBL290916	4	EDARAVONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL290960	4	NIFURTIMOX	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL29188	0	LOMERIZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL292187	0	ELOPIPRAZOLE	0	0	-1	-1	-1	-1	1	-1	-1
CHEMBL292707	0	IBUPROXAM	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL29292	2	UBENIMEX	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL294029	1	RAVUCONAZOLE	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL294951	0	PIZOTYLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL295467	0	NISOXETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL295619	0	RUFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL295829	0	OXAMETACIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL296419	4	ASTEMIZOLE	0	0	-1	0	-1	-1	1	-1	-1
CHEMBL296588	0	PEPSTATIN	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL296602	0	INDATRALINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL297302	4	BENPERIDOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL297362	0	XYLAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL298734	3	LONAFARNIB	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL30	4	CIMETIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL30008	4	FLUNARIZINE	0	0	0.5	0	-1	-1	-1	-1	-1
CHEMBL30116	4	PIPEMIDIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL301265	4	PRAMIPEXOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL302795	4	TENOXICAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3039471	4	DIRITHROMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3039597	4	GENTAMICIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3039598	4	FOSINOPRIL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL304087	2	MERIMEPODIB	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL305187	4	IFENPRODIL	0	0	-1	1	-1	-1	-1	-1	0
CHEMBL305660	3	EBASTINE	0	0	-1	0	-1	0.3	-1	-1	-1
CHEMBL305906	4	CETYLPYRIDINIUM	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL306043	4	GOLD SODIUM THIOMALATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL306700	4	VILOXAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3085436	4	VIOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL308954	4	ETRAVIRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL31	4	GATIFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL311350	0	PIROMIDIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL311498	4	CIANIDANOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL311816	0	BROMOCRYPTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL311909	0	CHICAGO SKY BLUE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL312225	0	SDZ-62-434	0	0	-1	-1	-1	-1	1	-1	-1
CHEMBL312311	0	PAROXYPROPIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL312448	4	XYLOMETAZOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3137312	4	DASABUVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3137343	4	PEMBROLIZUMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL313842	0	ZARDAVERINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3138665	0	QUININE ETHYLCARBONATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL314437	4	MEPTAZINOL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL314854	4	FINGOLIMOD	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL31634	2	BRIVUDINE	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL316561	4	PROGLUMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL317094	4	IMIDAPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3182343	4	PIVAMPICILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3183067	0	FLURBIPROFEN AXETIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3183075	4	NIZATIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3183549	3	BENFOTIAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3187365	4	ASENAPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3188386	2	WNT-974	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL32	4	MOXIFLOXACIN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL32350	0	PIRLINDOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL323533	0	EQUILIN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL324665	0	CARAZOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL325041	4	BORTEZOMIB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL325109	4	CLEBOPRIDE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL32800	4	FENOTEROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL329522	4	EXIFONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL33	4	LEVOFLOXACIN	1	0	-1	1	-1	-1	-1	-1	-1
CHEMBL3301610	4	ABEMACICLIB	0	0	-1	0	-1	1	-1	-1	-1
CHEMBL3301622	4	GILTERITINIB	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL3301681	0	TRIBENOSIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3305985	4	ALCURONIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL332935	0	PROPIDIUM	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL333826	4	DEQUALINIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3350262	0	DCPIB	0	1	0.2	-1	-1	-1	-1	-1	-1
CHEMBL3351077	4	CEFSULODIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3353410	4	OSIMERTINIB	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL336920	0	(R)-DULOXETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL33720	0	OXEDRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL33845	0	DICHLOROPHEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL338667	0	DIPERODON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL338802	4	SULFAGUANIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL340211	0	AZAPERONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL340978	4	BENOXAPROFEN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL341812	4	IBUFENAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL34259	4	METHOTREXATE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL343448	4	ROMIDEPSIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL344159	4	TOLVAPTAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL345714	4	ACIPIMOX	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL349803	4	PIRETANIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL35	4	FUROSEMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL350343	0	DIPLOSALSALATE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL353846	0	ADIPHENINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3544944	2	BMS-863233	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL3544984	3	TRADIPITANT	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3545097	2	SAPANISERTIB	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL3545185	4	SELINEXOR	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3545187	1	VERDINEXOR	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3545347	2	TXA127	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL354541	4	LOMITAPIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL356918	0	ENILCONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3586404	0	CC-223	0	0	0.2	-1	-1	-1	-1	-1	-1
CHEMBL358722	0	TIMONACIC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL36	4	PYRIMETHAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL360055	4	GALLAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL360861	0	NIFEKALANT	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL36148	0	(S)-VERAPAMIL	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL361497	4	ARTESUNATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL363449	3	NADIFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3642613	0	DO 897/99	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL36506	4	NOVOBIOCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL365795	4	TIAPROFENIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL36633	0	OXIRACETAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL36715	4	PIRACETAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL367463	0	PRANOPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL36994	0	ANIRACETAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL370143	4	PAROMOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL370252	0	FLUMEQUINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3707213	0	AUROTIOPROL	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3707247	3	OZANIMOD	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3707325	2	LENZILUMAB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3707348	4	ACALABRUTINIB	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL370753	3	OPIPRAMOL	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL37161	0	FENBENDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL372795	4	STREPTOMYCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL373204	0	ALPHA-CYPERMETHRIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL373496	0	GRAMICIDIN S	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL374107	0	8-AZAGUANINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL374478	4	RIFAMPIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3746912	0	ML240	0	1	-1	-1	-1	-1	-1	-1	1
CHEMBL3747513	1	CB-5083	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL374975	4	FUSIDIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL376140	4	TIGECYCLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL376359	4	ALOGLIPTIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL37744	4	ZIMELDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL37858	0	SARAFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3786230	0	COMPOUND 10	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL379630	0	D-PHENYLALANINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3797973	0	AZACYTIDINE-5	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL38	4	TRETINOIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL3813873	4	PEXIDARTINIB	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL383144	0	N6-METHYLADENOSINE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL3833357	3	BEGELOMAB	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL3833381	4	MERBROMIN	0	0	-1	1	-1	-1	-1	-1	-1
